project_id,project_name,budget,contractor_name,location_latitude,location_longitude,project_type,expected_completion_date,current_status,is_verified
3e558cb0-2845-479d-b01e-1a1beba4c95e,"Rehabilitation State Highway for Guwahati Municipal Area, Jharkhand",1096390000000,NHSRCL,18.049686,72.02982,roads,2029-07-08,Ongoing,True
554bd6e8-149d-45fd-914c-1b9141ef0f54,"Construction Bypass Road in Pune District, Maharashtra",431800000000,RVNL,11.207558,88.966462,roads,2025-12-21,Near Completion,False
8b1e9dec-17e4-44b9-8492-d5316833efba,"Expansion of Water Supply Scheme between Mumbai and Gaya, Maharashtra",5760000000,State Jal Nigam,30.450125,71.574779,sanitation,2025-05-20,Near Completion,True
641e3ecd-91de-48f7-b0b2-463c6f07cde9,"Construction of Judicial Complex Project at Chennai, Andhra Pradesh",6650000000,NBCC,10.669959,89.248028,public_works,2028-05-19,Near Completion,False
5094070f-e036-4371-9561-b105315a5bb0,"Rehabilitation Ring Road for Thiruvananthapuram Municipal Area, Chhattisgarh",202870000000,DFCCIL,33.349597,91.371855,roads,2025-10-10,Ongoing,False
661a2641-21fb-4255-b71b-551360ddbb1d,"Construction Airport Terminal in Ludhiana District, Karnataka",49640000000,MoHUA,31.800455,68.38206,public_works,2025-08-20,Completed,True
f9239884-a456-462f-9308-0c7c59bd0fa1,"Expansion of Bus Terminal between Raipur and Cuttack, West Bengal",36600000000,AAI,14.251933,91.102839,public_works,2028-04-28,Delayed,True
f2ec73d0-9250-4b5c-969d-6d6a41e10880,"Rehabilitation Expressway in Thiruvananthapuram District, Gujarat",1073750000000,RVNL,31.681147,80.407343,roads,2029-04-17,Completed,True
59530020-eb62-4110-a046-fa8a306f4256,504 (South Central Railway [SCR] - II) Andhra Pradesh 18 25,921410000000,State PWD,18.598313,93.672363,roads,2028-05-29,Ongoing,True
9d3c19eb-928e-404d-87e9-28b2ab32ecd1,"Strengthening Sewage Treatment Plant for Thiruvananthapuram Municipal Area, Odisha",5890000000,MP Jal Nigam,12.678104,84.852564,sanitation,2029-07-21,Completed,False
174aa99a-7389-4f39-ad09-bc16955fe8c3,Provision of 4G based Mobile Services in Uncovered Villages and National Highways,583350000000,NHAI,15.531112,75.755849,roads,2025-11-29,Ongoing,True
d960fe81-d411-4fa5-af1d-412867e2a7b4,24/7 water supply under AMRUT for Davanagere,1780000000,State Jal Nigam,15.281134,82.012699,sanitation,2028-01-20,Ongoing,True
c1175c6f-b5f1-49d8-99a8-03f61d6483cb,"Expansion Flyover for Ahmedabad Municipal Area, Bihar",317450000000,State PWD,28.30883,72.709023,roads,2029-02-13,Near Completion,True
6102d1e2-5d33-421c-b6a0-79099bf6421d,711 (East Coast Railway [ECoR] - II) Odisha 0 0,219020000000,RVNL,19.40171,93.006306,roads,2026-08-02,Ongoing,True
8a1ece59-cba1-4312-829a-ac5e5f0944a9,"Construction Urban Arterial Road in Jodhpur District, Jharkhand",470790000000,DFCCIL,25.615173,84.938673,roads,2026-03-09,Ongoing,True
6559cbf9-d7a5-416e-b8b0-2c417342b4e4,"Development Sewage Treatment Plant for Vijayawada Municipal Area, Maharashtra",2160000000,CPHEEO,12.298428,90.280196,sanitation,2028-08-17,Near Completion,True
9c8d3a7e-9aa7-418f-a2d6-3dc4804e1a13,Lodhma - Piska - Link Line bypassing Hatia/Ranchi with Y connection,1024670000000,NHSRCL,25.582505,68.994764,roads,2025-03-25,Near Completion,False
2ec451b0-b110-4108-81f9-829d05d71da8,40.00 OF BC ROAD KOTTIGEHARA {3/2022} {159.70},2330000000,Urban Local Body,28.920106,72.245539,sanitation,2027-08-05,Ongoing,True
9dc0b3aa-a10a-4a88-973a-18fe4cba8b7a,"Strengthening of Expressway Phase-I at Cuttack, Chhattisgarh",1128170000000,DFCCIL,33.491274,87.132478,roads,2026-02-17,Ongoing,False
f4e414f1-c3a4-43b5-8809-567a633c9c45,"Modernization of Sewage Treatment Plant between Hyderabad and Lucknow, West Bengal",3510000000,CPHEEO,17.189254,72.852486,sanitation,2026-06-04,Delayed,False
441d1388-ce3e-4c03-a8fd-04f266eed13b,"Upgradation Judicial Complex in Guwahati District, Gujarat",31430000000,AAI,18.529322,91.191176,public_works,2027-03-01,Ongoing,True
44adbd0e-725c-4314-acb6-0475695c46c6,"Construction Airport Terminal for Indore Municipal Area, Gujarat",36930000000,CPWD,16.464006,95.636286,public_works,2027-06-16,Delayed,True
5dc89542-69e7-4d91-8330-70ce479ca8e1,"Strengthening University Campus for Hyderabad Municipal Area, Bihar",12510000000,NBCC,28.377783,93.959904,public_works,2025-03-20,Ongoing,True
2abd6d84-d2a3-44aa-860c-ef4b684f4716,"Construction Sports Complex in Raipur District, Maharashtra",49680000000,CPWD,24.881954,89.691339,public_works,2026-12-03,Ongoing,False
91490182-0191-441f-a879-761511b7074b,"Construction of Underground Drainage System Phase-I at Raipur, Gujarat",4210000000,Urban Local Body,32.109721,84.697628,sanitation,2028-04-23,Ongoing,True
9ce057f5-ca2d-485c-998f-cda7b309c9c5,"Upgradation of Bypass Road Stretch at Hyderabad, Haryana",721480000000,MRVC,22.092568,93.662456,roads,2027-02-04,Ongoing,False
ba72ebda-e899-4b03-ba3e-00a9f5439659,ROAD FROM TAMENGLONG TO MAHUR {8/2025} {890.33},429490000000,CMRL,22.902731,88.041127,roads,2027-06-27,Ongoing,True
9a47dd68-d6d8-4323-bb9a-0d0f540f0861,"Rehabilitation of Sewerage Network Package at Gwalior, Rajasthan",3630000000,Urban Local Body,15.561289,95.727363,sanitation,2028-07-08,Ongoing,True
73e96418-716b-4f17-b6a7-c5b306fcb704,"Development of District Hospital between Noida and Warangal, Assam",11610000000,AAI,11.286162,92.206177,public_works,2028-02-28,Delayed,True
f9d14a18-9f74-4a55-96e3-af270e53dd0f,"Upgradation of Sports Complex between Amritsar and Bhopal, Jharkhand",3950000000,State PWD,8.473721,68.041478,public_works,2025-12-07,Near Completion,True
e6847a3b-313f-4d64-9aa0-7d6c1e87b098,"Rehabilitation Bypass Road for Nagpur Municipal Area, Telangana",17550000000,MRVC,9.108606,84.906724,roads,2026-06-22,Near Completion,True
c3a3418c-a4ff-462f-98d1-ff0dd84793e6,5.400 OF NH-40/DESIGN KM.0.000) TO (N.A.) (N.A.),1580000000,MRVC,33.833961,71.691929,roads,2026-09-03,Near Completion,True
d3289e2a-0468-4ad6-ac07-78d94c49bab8,"Modernization Flyover in Nagpur District, Tamil Nadu",929620000000,BMRCL,23.870411,73.067378,roads,2028-06-08,Completed,True
ef13bf78-ffe8-464b-8d1e-e7c9c694d363,"Rehabilitation Water Supply Scheme for Howrah Municipal Area, Uttar Pradesh",7790000000,AMRUT Mission,27.365211,89.801867,sanitation,2029-11-16,Ongoing,True
fac9f059-a94d-4b44-b6a0-65fb8cd988cd,"Modernization of Urban Arterial Road between Amritsar and Jodhpur, Telangana",829330000000,RVNL,35.296284,81.782125,roads,2026-01-23,Near Completion,True
ad5da4a5-3ec6-4266-ab4d-ebee6f75e5a1,"Rehabilitation Ring Road for Jamshedpur Municipal Area, Madhya Pradesh",515670000000,State PWD,24.086601,74.76823,roads,2028-11-19,Ongoing,True
91630ec0-8bfe-4590-a53c-a0fac7a5df3d,"Rehabilitation Fecal Sludge Treatment Plant for Gaya Municipal Area, Haryana",3950000000,CPHEEO,11.353246,82.444848,sanitation,2028-02-24,Ongoing,True
31b7667b-d78c-4437-a3c2-13e4b6220297,"Construction of National Highway between Mysuru and Delhi, Punjab",115290000000,CMRL,27.508529,72.827637,roads,2025-08-06,Delayed,True
5d9f4f3e-e60c-4a92-b2e0-8a830d279685,"669 (North Western Railway [NWR]) (Gujarat, 2037.04 17",629340000000,CMRL,17.273296,70.370252,roads,2028-02-08,Completed,True
22263e07-2e57-4252-8b9f-e6c785554a2a,"Development of Sports Complex Corridor at Thiruvananthapuram, Kerala",41120000000,NBCC,8.444505,93.719638,public_works,2026-11-08,Delayed,True
fc473427-b563-47c7-af73-588ca4e11893,"Modernization of Flyover Phase-I at Kanpur, Karnataka",1036810000000,MRVC,33.859421,94.751505,roads,2026-11-04,Near Completion,True
31d5d588-3a25-4614-a80b-d178071e218d,"Rehabilitation of Ring Road between Delhi and Udaipur, Haryana",993090000000,State PWD,11.342819,80.643055,roads,2029-07-05,Ongoing,True
f6d00daa-2d79-40ee-a9ba-e58cfe9ff4dd,"Expansion Bypass Road for Ranchi Municipal Area, Kerala",706870000000,State PWD,13.945774,92.67494,roads,2029-07-28,Delayed,True
aa73d840-cd3c-43fa-a0ff-cbc978f70ec1,PRADESH FIELD AIRPORT AT HOLLONGI (Jul-2025) (732.00),15830000000,NBCC,22.492262,93.708099,public_works,2028-04-26,Ongoing,True
7b801a02-997d-4f60-b184-ae9eb44d182f,"Expansion of Service Road Section at Thiruvananthapuram, Rajasthan",200610000000,RVNL,14.544788,92.518359,roads,2029-04-24,Near Completion,True
9214f294-010e-414f-84f1-b84699cdd706,"Construction State Highway for Cuttack Municipal Area, Maharashtra",966170000000,BMRCL,17.050198,70.617012,roads,2029-09-27,Near Completion,False
50afabc2-4cb6-48da-80ea-31083088c83f,140.470 KM. OF NH-8E (PKG- III) {5/2025} {485.75},5540000000,UP Jal Nigam,33.869541,73.756853,sanitation,2028-03-27,Delayed,True
fce5b1be-1753-4072-859b-0471431cfd99,"Rehabilitation Convention Centre in Thiruvananthapuram District, Karnataka",20480000000,NBCC,28.328939,89.110293,public_works,2026-05-03,Near Completion,True
3b500be1-24a1-4f49-971f-912c0c818345,"Rehabilitation Expressway in Udaipur District, Chhattisgarh",687700000000,State PWD,33.143931,81.39514,roads,2027-05-24,Ongoing,True
c964b433-e9a6-421d-b40c-06271c189de8,"Development of Interchange between Mumbai and Coimbatore, Telangana",212480000000,DFCCIL,28.714369,92.516289,roads,2027-05-02,Ongoing,True
b2adb0f6-8592-427d-b777-4f83e48672e4,"Development Service Road for Mysuru Municipal Area, Rajasthan",1135890000000,MRVC,16.798464,93.091793,roads,2029-12-19,Completed,True
8a75028a-2239-4392-99bf-256d9a98b47d,517 (Central Organisation for Railway Electrification [CORE]) Assam 391.73 89,1080510000000,State PWD,22.962301,71.58041,roads,2027-06-11,Completed,True
cbfb27fe-cc97-41b9-9050-e82489a81ee9,"Modernization Bypass Road in Udaipur District, Uttar Pradesh",203980000000,MRVC,29.170701,69.24219,roads,2025-03-13,Near Completion,True
85d3a81c-325a-4595-a9b7-62702829e314,"Modernization of Expressway Project at Warangal, Tamil Nadu",967940000000,MRVC,9.338201,82.805361,roads,2025-04-20,Ongoing,True
df70901e-370d-4c33-a90f-bd0fa6cb19a5,Sivok-Rangpo New Rail Line,402370000000,DFCCIL,34.001837,87.514716,roads,2027-08-28,Ongoing,True
19e16aab-9f2c-4df0-9368-72a6300d1dc0,"Development Convention Centre for Howrah Municipal Area, Odisha",37270000000,CPWD,16.547531,68.955852,public_works,2026-10-30,Completed,True
55173f53-354c-476a-8168-80aa82db59b2,(South Central Railway [SCR] - II) (03/2025) (-) (1595.55),1199010000000,CMRL,16.747221,72.637466,roads,2025-01-18,Near Completion,True
39acfdd1-9cd3-4251-a7f2-5b58dc056846,Construction of New Integrated Terminal Building and associated works including,20260000000,MoHUA,23.023868,92.959182,public_works,2027-11-28,Ongoing,True
e43e92f1-ece9-45b5-97ae-25e85eec6f4c,Kanpur Metro Rail Project,1094580000000,NHSRCL,29.076051,81.522096,roads,2027-02-12,Ongoing,True
1ddaa3b5-152f-4f7c-9bc8-6880cbad2c8a,720 (North Western Railway [NWR]) Rajasthan 0 0,1128610000000,RVNL,22.707567,89.232409,roads,2025-03-08,Ongoing,True
04b02cc5-efcf-4fe5-86e5-b007cdefc255,"EXISTING GUWAHATI TERMINAL, (Sep-2026) (N.A.)",34780000000,NBCC,29.576011,69.36738,public_works,2025-09-09,Ongoing,True
eb73bc70-6b05-4e52-b9ef-459bc6ccd8ef,"Upgradation University Campus for Bengaluru Municipal Area, Chhattisgarh",26710000000,AAI,16.082096,93.912129,public_works,2028-10-05,Ongoing,True
9dd5b351-1f4c-48a5-824a-61db67f7d8fd,"Strengthening of Road Over Bridge Project at Mumbai, Chhattisgarh",1061240000000,CMRL,19.4529,90.414128,roads,2027-08-30,Near Completion,True
23978cfa-1eb8-45dc-965e-e9db93b6a1fd,"Strengthening of Judicial Complex between Lucknow and Mumbai, Kerala",43460000000,MoHUA,17.628887,90.342987,public_works,2027-07-02,Near Completion,True
8ce61ff4-4f06-40f0-b1cd-149215efaf5b,Construction of Additional Tankages and Allied Facilities at JNPT Terminal,11810000000,NBCC,17.130303,88.289484,public_works,2025-05-29,Near Completion,True
941f24b4-c9b6-4fca-b809-9091fc580dd6,"Modernization Sewerage Network in Kolkata District, Telangana",3940000000,Urban Local Body,21.011715,88.996679,sanitation,2027-06-29,Completed,True
526632bc-f360-4a87-80b8-22dddf8eaa9d,"Upgradation of Flyover Phase-II at Indore, Madhya Pradesh",458450000000,RVNL,25.163173,90.856679,roads,2026-06-22,Ongoing,True
c8f601f9-6a6d-4850-9472-d1938d3dcde6,"Upgradation National Highway in Mumbai District, Uttar Pradesh",1820000000,DFCCIL,8.757556,68.855393,roads,2025-12-19,Delayed,True
c1ddd81d-df84-4972-bc9b-4953e06e8bc2,"PROJECT (KM 0.00 TO KM 70.2) OF NH- (N.A.) (2,523.86)",1174420000000,CMRL,26.291863,80.951677,roads,2025-07-19,Completed,True
a2403385-1db9-41b3-b845-9f705a751775,"Rehabilitation Ring Road in Amritsar District, West Bengal",951460000000,DFCCIL,29.451558,86.490924,roads,2028-06-13,Delayed,True
627b1431-d58e-4973-a34d-c64b652a76a9,"Construction of Public Administrative Building Section at Delhi, Punjab",15430000000,HUDCO,36.233472,90.735895,public_works,2029-04-09,Near Completion,True
617480c2-6e8a-4311-bc29-4d36ba8c3950,"Modernization Flyover in Visakhapatnam District, Chhattisgarh",1024270000000,State PWD,9.705602,81.244717,roads,2028-11-23,Ongoing,False
a2570040-793d-4687-a215-0c1bb99c9fe0,HIGHWAYS (N24002222),1073230000000,MRVC,28.22384,69.863575,roads,2028-12-20,Delayed,False
06353e1f-8ed7-4eb5-904d-142af7232c9a,"Strengthening Expressway in Jamshedpur District, Karnataka",435340000000,NHAI,25.342695,71.394473,roads,2027-01-05,Delayed,False
28bfb370-ce70-47eb-89fa-77eb6e181aa0,Ahmednagar - Beed - Parli - Vaijnath New Broad Gauge Line Railway Project [261.3,414500000000,NHSRCL,11.132898,80.192807,roads,2025-12-14,Ongoing,True
d66bf7a7-75e3-4177-841b-522857ebac2c,"INTERNATIONAL AIRPORT FROM DND {3/2026} {2,898.00}",36270000000,HUDCO,22.743837,69.890222,public_works,2027-11-04,Ongoing,False
8c981764-28de-4e84-857e-12c4fda59b4f,452 (PMSSY AND Institute of NATIONAL Importance) 1354.55 2,21290000000,CPWD,29.467534,96.237592,public_works,2026-01-15,Near Completion,False
c2ca710d-4925-4630-b67a-26573390e981,"Upgradation Storm Water Drainage System in Raipur District, Bihar",5690000000,State Jal Nigam,27.813813,82.963631,sanitation,2029-07-31,Completed,True
ba5f60fb-dd0e-4137-87e8-933cf907e87d,"Strengthening Fecal Sludge Treatment Plant in Ranchi District, Bihar",1960000000,UP Jal Nigam,16.440934,89.736715,sanitation,2027-10-15,Ongoing,True
44b337b7-4c08-4362-b961-390c632a2037,PCMC To Nigdi- Extension Of North South Corridor Of Phase-1,1125330000000,DFCCIL,28.50041,81.333712,roads,2027-11-13,Ongoing,False
1c33be14-7181-475a-bd8a-bf743be37944,"Rehabilitation of Ring Road Project at Bhubaneswar, Tamil Nadu",1117900000000,CMRL,9.762489,84.136827,roads,2027-12-21,Ongoing,True
21935058-4f47-4c3e-b785-b99e7ea85978,"Development Convention Centre for Nagpur Municipal Area, Chhattisgarh",5070000000,State PWD,10.10944,74.713268,public_works,2026-10-22,Ongoing,True
f57377a8-b18b-4880-a888-436acb5a9694,/ EXTRA DOSE CABLE BRIDGE ON (N.A.) (N.A.),662710000000,CMRL,34.964596,84.6855,roads,2027-10-10,Ongoing,True
46711fca-a0c6-4490-9b07-17dae5e45eda,DMRTS Phase - IV [3 Priority Corridors],348360000000,DFCCIL,24.469674,84.957891,roads,2025-10-09,Ongoing,True
04f4009a-4b4c-45e1-9929-62d2c9d2c669,472 (Deendayal Port Trust [DPT]) Gujarat 186.47 90,40790000000,MoHUA,25.065902,85.562977,public_works,2025-04-28,Delayed,True
d239c230-29fe-43da-9f64-103b4bde632a,"Construction Sewage Treatment Plant in Vadodara District, Gujarat",6380000000,AMRUT Mission,22.071505,96.567901,sanitation,2026-10-19,Completed,False
7da79f4b-f843-4297-ba07-6c2fe75e80e6,"CAMPUS IIT JAMMU (PHASE 1C) (Apr-2025) (1,144.68)",25760000000,CPWD,11.581678,90.092551,public_works,2025-12-02,Ongoing,False
0f8b7abc-f930-42af-9d2d-292e0987e49a,"Strengthening Storm Water Drainage System in Ghaziabad District, Madhya Pradesh",3010000000,State Jal Nigam,20.657999,85.255562,sanitation,2027-01-19,Ongoing,True
bf774d33-b8ef-4b75-bd13-a2957fe0c731,(East Coast Railway [ECoR] - II) (07/2022) (01/2025) (168.32),787760000000,DFCCIL,28.208661,83.802755,roads,2027-02-18,Ongoing,True
020da69e-632b-40c5-83c0-45ce77da5fa2,"Strengthening Water Supply Scheme in Jaipur District, Odisha",7030000000,AMRUT Mission,28.616905,81.259681,sanitation,2027-06-03,Delayed,True
2e707b55-3a88-4ad5-9310-92c7b4dae0cc,529 (East Central Railway [ECR] - I) Bihar 380.73 85,662200000000,NHAI,13.103068,70.714685,roads,2025-02-09,Near Completion,False
ec271ebf-9e8b-4e4f-bf46-3b984948517a,"670 (North Western Railway [NWR]) (Gujarat, 363.31 13",943750000000,MRVC,33.001025,73.523699,roads,2026-05-29,Delayed,True
c2269ac0-470c-4614-befd-d03eebae542f,"Rehabilitation of Ring Road between Bengaluru and Pune, Karnataka",248990000000,BMRCL,27.146083,89.204873,roads,2028-05-03,Ongoing,True
93f1714b-7bf7-4885-bc61-732c4eccfc29,Mumbai–Ahmedabad High Speed Rail Project,229660000000,NHSRCL,29.549572,88.545739,roads,2028-01-07,Ongoing,True
c521f23c-eeb7-4c2d-ba3a-b73e0d6c202a,ROAD TO 2 LANE WITH PAVED SHOULDER FROM KM,126630000000,NHAI,27.61545,93.79742,roads,2029-10-30,Completed,True
a070b57d-d7d3-4cc1-b474-af6e30f91481,"Development Underground Drainage System in Ghaziabad District, Tamil Nadu",3680000000,MP Jal Nigam,11.351225,79.946855,sanitation,2028-06-07,Ongoing,False
76308613-a128-45c7-a6db-b15780ec1bb6,"Construction of Flyover Phase-I at Bhubaneswar, Madhya Pradesh",429780000000,RVNL,35.31692,80.975659,roads,2025-07-07,Completed,True
c7a8c3b8-b7cf-414f-9096-ee91dfa49b6c,"Construction of Public Administrative Building System at Pune, Karnataka",10820000000,MoHUA,32.99812,77.158869,public_works,2028-01-04,Near Completion,True
15fc616c-a46b-4be7-8c95-f86b79c9df3f,"Strengthening Sewage Treatment Plant for Cuttack Municipal Area, Punjab",4780000000,UP Jal Nigam,16.40033,71.603384,sanitation,2025-10-25,Ongoing,False
c6e52492-959f-4f99-8d00-dc09e8d6f4b0,(Mumbai Port Trust [MPT]) (01/2022) (12/2027) (693),33620000000,MoHUA,11.681184,72.979308,public_works,2026-09-09,Ongoing,True
68514e55-18ca-49da-a187-f29fbdf4a3e5,NH-130CD ROAD FROM KM 396.800 TO (Jul-2024) (N.A.),9340000000,MoHUA,28.805545,91.096188,public_works,2028-01-23,Ongoing,True
81b9baf6-cb34-47c9-a71d-6bec6b998253,KM 70.15 TO KM 121.025 OF NH-80 (N.A.) (N.A.),616800000000,BMRCL,24.235411,78.169019,roads,2026-07-25,Near Completion,True
14b881fa-d430-4e7d-9f34-6bcc62fb4d19,BUILDING OF CRPF AT LODHI ROAD (N.A.) (N.A.),3900000000,AMRUT Mission,16.766051,80.059437,sanitation,2025-03-09,Near Completion,False
e72988c2-b009-4ea8-9eca-fa189508326a,"Rehabilitation Expressway for Vijayawada Municipal Area, Bihar",876290000000,RVNL,34.825748,76.32133,roads,2029-05-24,Ongoing,True
9b16381f-16f6-4676-b430-ce8394e6a955,"Modernization of Sewerage Network between Guwahati and Udaipur, Rajasthan",2520000000,Urban Local Body,28.024107,95.668351,sanitation,2027-04-18,Ongoing,True
37760b07-9bfb-4ef2-b8d0-2cc5504f6c26,"641 (South Central Railway [SCR] - II) (Andhra Pradesh, 75.78 1",624460000000,NHAI,33.293271,68.796323,roads,2027-12-08,Ongoing,True
b8149396-a93b-4b1f-98dd-47e42f4f49ce,"Expansion Sports Complex for Jodhpur Municipal Area, West Bengal",36870000000,State PWD,24.411482,95.881948,public_works,2026-10-14,Ongoing,True
640266e4-253d-40bf-8364-0a3dbfe62582,"Development National Highway in Udaipur District, Jharkhand",183190000000,RVNL,8.991926,94.099492,roads,2029-02-15,Near Completion,True
42eb1876-55f0-4a86-b07f-0cf16215ae78,"Expansion of Convention Centre between Vijayawada and Cuttack, Telangana",24830000000,NBCC,36.61449,87.66041,public_works,2025-08-29,Ongoing,True
926a0c5d-ee85-47e4-88af-471f74bc72c1,"Upgradation of Road Over Bridge Project at Vadodara, Odisha",425270000000,NCRTC,14.936294,84.370059,roads,2028-07-01,Near Completion,True
5141c0d0-ad82-455f-bcb5-c962e9d0b56e,"Grass Root Rail-fed Depot at Sekerkote, Agartala as resitement of existing",384690000000,DFCCIL,10.349429,87.087693,roads,2027-06-30,Ongoing,True
f0789992-2e55-4473-97c7-ae6a63d5576e,"Construction of Sports Complex between Delhi and Jodhpur, Chhattisgarh",2090000000,NBCC,9.275814,84.180611,public_works,2026-05-27,Ongoing,True
a8e921b3-6d67-47a8-9a51-8152d24054c5,"Expansion Road Over Bridge for Ahmedabad Municipal Area, Maharashtra",1150930000000,State PWD,12.727022,75.41837,roads,2026-05-08,Ongoing,True
5d971785-83b4-4ece-b57f-de589513716d,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II,",36460000000,AAI,19.452862,70.927873,public_works,2028-09-04,Ongoing,True
0d6edef0-b201-4b9a-824e-d906304d9752,"Strengthening Sewage Treatment Plant for Lucknow Municipal Area, Kerala",3910000000,UP Jal Nigam,25.641965,79.452998,sanitation,2027-04-14,Completed,True
e8d32a63-d47c-419a-946b-8b300c780b5a,"Expansion of Expressway Phase-II at Kolkata, Haryana",1143260000000,State PWD,11.161396,78.072052,roads,2028-06-17,Ongoing,False
7fa92a67-e866-4978-9b8a-3f9d9c5aba73,"Strengthening Storm Water Drainage System in Coimbatore District, Odisha",6630000000,KUIDFC,16.30377,90.540469,sanitation,2026-12-05,Near Completion,True
9660b38e-a3eb-4df2-ac08-d979356867c3,"Strengthening of Storm Water Drainage System Package at Chennai, Telangana",5650000000,Urban Local Body,28.172446,95.814898,sanitation,2025-02-19,Near Completion,True
cf18c920-9320-44aa-abb9-2e1b8c10262f,(Western Railway (WR) - II) (07/2025) (10/2027) (437.21),144010000000,NHAI,13.893873,82.923978,roads,2029-12-18,Completed,True
b9537e25-5788-499b-87df-62cb15329295,"Modernization of Underground Drainage System between Delhi and Jodhpur, Assam",3740000000,AMRUT Mission,30.462157,91.268835,sanitation,2027-09-20,Ongoing,True
ecdaedd7-9799-4fe8-bc8e-2295b08ebe32,"Expansion Sewerage Network for Ludhiana Municipal Area, Andhra Pradesh",5930000000,AMRUT Mission,34.603479,90.385473,sanitation,2028-12-13,Ongoing,False
7797b4c0-a2a2-4b5d-93d5-6bce4b40c461,1 (Adani Airport Holdings Limited) Uttar Pradesh (03/2026) 3112.57,2020000000,AAI,29.38003,79.886965,public_works,2028-01-29,Delayed,True
0b8bf95d-a0c7-406a-9485-5bf22cf9c3f3,"Strengthening of Fecal Sludge Treatment Plant Project at Hyderabad, Jharkhand",5530000000,UP Jal Nigam,8.069253,79.745869,sanitation,2026-02-26,Near Completion,True
f58b88c9-c03b-4555-bc2c-54c65b9489e1,713 (Railway) Punjab 134.48 50,635000000000,NHAI,36.335821,73.756484,roads,2028-09-30,Completed,True
1ece2b04-b606-40ce-b9ad-d2e30f6c3716,Phase B of Construction of Permanent Campus of IIT Palakkad,11760000000,MoHUA,25.685641,77.024204,public_works,2026-03-24,Ongoing,True
6794d3a8-0aba-4c9a-a5eb-dddab9042ee7,Western Dedicated Freight Corridor,568740000000,NCRTC,25.948218,96.945973,roads,2029-05-26,Ongoing,False
1614f0e3-3506-43c7-9f3f-e21009304848,"Upgradation Underground Drainage System for Howrah Municipal Area, Haryana",2840000000,AMRUT Mission,11.171212,78.321541,sanitation,2026-02-28,Ongoing,False
a6bcfc2b-afbb-477b-bdd6-b971d7bbe982,SHOULDER FROM NEW ROLEP BRIDGE AT {3/2026} {478.79},54810000000,RVNL,20.749771,71.874712,roads,2026-04-14,Completed,False
fefa8703-db6c-423a-8bf9-13f655ec3330,"Strengthening Bypass Road for Noida Municipal Area, Tamil Nadu",282210000000,NHSRCL,29.531202,76.542242,roads,2028-03-23,Delayed,True
66373a14-4e14-4604-98ae-09ca5833429c,"Construction of Bus Terminal Project at Thiruvananthapuram, Tamil Nadu",23590000000,CPWD,9.764106,82.69917,public_works,2027-12-23,Delayed,True
264329a0-4122-407f-9df4-b28eb85963aa,"Strengthening National Highway for Visakhapatnam Municipal Area, Karnataka",1011550000000,NHAI,32.978444,68.074565,roads,2027-03-29,Ongoing,False
a8659934-b6b0-4955-84e3-5db9e50092cd,(PMSSY AND Institute of NATIONAL Importance) (09/2025) (-) (-),29820000000,State PWD,26.775531,81.320105,public_works,2027-12-03,Ongoing,True
4cf70ea9-362c-41e0-b51f-b1cb92fc5386,IISc Bangalore Hostel Infrastructure Project,907630000000,NCRTC,9.706369,80.077577,roads,2029-10-15,Ongoing,True
52f38fa2-3ada-4ec8-b59b-ac0a1936e6a0,"Expansion Storm Water Drainage System in Ludhiana District, Kerala",1830000000,Urban Local Body,35.944896,73.392187,sanitation,2029-02-01,Ongoing,True
8dc47152-277a-4c5d-9bce-be65dec52b57,"Strengthening Bus Terminal for Ludhiana Municipal Area, Bihar",32890000000,HUDCO,13.095553,75.673313,public_works,2027-12-11,Ongoing,True
d03f68af-80bb-4bd6-ba49-4c3b9d8f9153,Ludhiana- Killa Raipur Railway Doubling Project,544960000000,BMRCL,10.487455,87.422759,roads,2029-09-01,Near Completion,True
e4aeae99-5463-4e3f-bfd4-dee0c9b5a1e2,"ROAD TILL NANGLOI - NAJAFGARH {8/2025} {1,894.96}",3500000000,MP Jal Nigam,21.896823,93.041854,sanitation,2025-12-24,Ongoing,True
014e7391-f42d-4bc1-8bae-0f4cfd137812,"Construction of Ring Road between Lucknow and Nagpur, Odisha",90740000000,NCRTC,33.147815,74.476416,roads,2027-05-21,Ongoing,True
4c9456e6-6483-4fa5-a48c-5bb331e870d0,"642 (South Central Railway [SCR] - II) (Andhra Pradesh, 14.49 0",673570000000,MRVC,18.228755,77.189692,roads,2025-04-25,Delayed,True
c8d46cc5-3f7c-484f-922c-1c73051592fe,"Upgradation of Government Office Complex between Surat and Guwahati, Chhattisgarh",23270000000,AAI,32.896255,90.690635,public_works,2027-12-11,Delayed,True
6c4844f9-e2b4-4faf-a294-0ddc33c025b4,"Strengthening Service Road in Lucknow District, Odisha",1191970000000,NHSRCL,24.492094,70.442535,roads,2029-12-23,Ongoing,True
f29487ec-6fa2-45b6-ac63-cdf920c73568,"Development of Convention Centre Phase-I at Kochi, Gujarat",39940000000,NBCC,25.798197,87.897875,public_works,2029-04-13,Near Completion,True
d30ce201-1352-4daf-8bcc-c3f92d7bd40a,"Modernization of Urban Arterial Road Section at Visakhapatnam, Kerala",589180000000,NCRTC,35.632394,81.210876,roads,2029-12-09,Completed,True
